89,360,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,194,670,848,1215,1555,0,0,0,0,0,0,0,0,0,0,0,0
54,224,738,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,419,1062,1177,1252,1492,0,0,0,0,0,0,0,0,0,0,0,0
33,166,460,582,851,1289,1380,0,0,0,0,0,0,0,0,0,0,0
76,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,64,218,672,1317,0,0,0,0,0,0,0,0,0,0,0,0,0
33,210,641,1118,1308,0,0,0,0,0,0,0,0,0,0,0,0,0
27,264,594,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,115,285,310,412,1233,1574,0,0,0,0,0,0,0,0,0,0,0
32,154,283,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,635,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,195,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,64,100,301,381,605,1243,1433,1463,1576,1626,1925,0,0,0,0,0,0
26,139,401,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,65,111,725,1049,1152,1383,1415,1662,0,0,0,0,0,0,0,0,0
73,343,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,68,93,328,353,616,655,1011,1051,1182,0,0,0,0,0,0,0,0
108,436,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
