vertex1,vertex2,edge_weight
941,923,89.02654746070483
941,654,35.47843910527289
940,915,86.61795247183476
939,931,79.21024994724796
939,913,57.59624835624523
939,912,97.42032170636547
939,910,92.49358165073869
938,931,72.37582469924283
938,929,70.64378261240174
938,913,79.38885186507635
938,517,153.77828234751837
937,653,84.16798132522406
937,257,62.095804043414795
937,256,121.24227260750477
936,935,23.989101693106676
936,367,89.20309705356183
936,364,51.28583898006074
935,934,11.825144947989623
935,932,32.81777778234259
934,933,2.95324613487858
933,433,85.10308285361353
932,924,64.76329696885364
931,930,71.25716039151877
931,917,78.63173345697467
930,929,85.84452541737288
930,924,53.235300735261426
930,918,63.393843613549244
929,522,152.7681497650545
929,401,52.295609807160105
928,927,139.2055967616405
928,925,52.4618844274487
928,525,70.5853905771938
928,523,13.71226771331438
927,926,70.34171887207572
927,369,65.43496464741271
926,366,114.75335321810388
926,365,87.1119026791699
925,365,57.556380809663935
924,401,95.80380369709913
923,922,118.02211024020198
923,518,48.209713988829435
923,500,37.24030102237791
922,915,97.3014301862157
922,913,153.3670007654049
922,517,77.87344680066388
921,920,33.66790052431878
921,653,29.33176250682882
921,258,154.85071969867218
920,651,97.64144268324503
920,257,85.24383258963273
919,917,44.303996645249946
919,641,334.76768669480913
919,404,8.787219563541669
918,917,71.62572439462315
917,910,80.20370101033389
916,914,142.61016418288045
916,909,57.34782527357739
916,644,82.22242960398775
915,914,63.602306766455406
915,256,35.5097409704261
914,912,89.11254706964515
913,912,84.63843708735638
912,911,121.08792887766404
911,909,23.064768627547853
911,908,90.06176069235309
910,907,214.14570164118066
909,908,87.07702321137623
908,907,62.13272808399871
907,905,64.03824247596508
906,905,8.059395496348836
906,644,193.95443779577144
904,807,15.19890761892252
904,805,19.99112017695269
904,468,27.193306391609088
903,807,33.97465785823067
903,468,46.78813168811876
903,398,100.70780024392762
902,901,120.8412069124147
902,900,92.77196387238251
901,900,75.44585807175088
901,468,16.165092935430085
900,336,91.04899741853478
900,295,74.8431220657797
899,897,59.519372093813736
899,296,144.62361985618693
899,227,46.61652054281526
898,897,25.76105646861043
898,708,130.43002533754623
898,703,15.07053612398115
897,702,16.832780235847647
896,895,159.6031234883665
896,446,27.53997924961694
896,429,210.76467775371967
895,890,64.57876402396619
895,480,210.73049282509527
894,712,67.97849013584289
894,480,85.21631084180213
893,892,50.713107682033865
893,387,139.01431757283004
892,891,42.28985308880956
892,363,33.532523621881154
891,890,25.27521170450774
891,712,172.75068975550172
890,889,37.66324194008678
889,429,140.7524290877161
889,363,38.59184754630081
888,887,129.1668991588423
888,790,86.29735106983844
888,789,107.04149761697896
888,625,129.15149463036835
887,721,83.3587275689613
887,627,154.0581943045195
886,881,131.8229734393853
885,883,117.6664406770745
884,883,182.37198249941451
882,881,149.19384889995598
882,880,194.2842565290252
881,880,56.45916170739893
881,420,265.8546904029285
879,795,94.23013469691904
879,793,15.622362404737276
879,687,78.08362029003382
878,877,69.0094346878392
878,857,56.364425632286476
877,876,179.29049565730878
877,847,62.54780605849403
876,874,38.80441728670316
876,872,79.04550448706192
876,467,155.0313402695357
875,872,62.3817332369316
875,837,113.14169864761038
875,465,92.16579605380011
874,873,35.107133739090926
874,457,79.00890715132394
873,868,129.563066015711
873,456,79.36009771942088
872,871,113.43713318646645
872,457,41.80142258432212
871,837,51.89992776579635
871,458,89.51505535666233
870,601,277.49653833312
870,122,52.01201631823432
869,164,89.57386007078301
869,151,41.897729679551794
869,147,41.590907984402605
868,856,116.75351500613056
868,680,77.73574878881183
867,672,197.0518443927072
867,671,3.4486145284811265
867,669,11.104385191557522
866,814,6.10076808321324
866,777,35.650937237907925
866,668,288.0867157108996
865,683,226.38749224233587
865,682,292.59868563577925
864,862,507.8939610754343
864,420,184.49179122036978
863,862,594.1660373817722
862,417,37.62373674222858
861,858,139.764304547187
861,154,161.26242135974147
860,815,96.29177343309667
860,154,112.67898129788942
860,150,14.654437273903993
859,852,136.68768738157505
859,846,151.33007293512264
858,854,70.82053183532328
858,847,138.71745765051816
857,855,149.91173082716446
857,847,65.5443447652234
856,855,66.8363236861858
855,777,127.13414242052889
854,851,21.512248241789013
853,851,37.90125288590875
853,639,126.59712942643455
853,154,85.53718627781973
852,851,146.27764202133181
852,850,130.0043847449123
851,639,137.82818343172883
850,848,60.96813120009326
850,798,129.68066847373132
849,848,21.77292118212697
848,798,114.54160105067223
847,846,11.465362489687486
845,488,640.8201783636495
844,819,434.7950828304972
844,769,342.5842546179918
843,769,602.3450847763429
843,452,11.161712000512896
843,451,10.53079508597704
842,714,52.770680629284506
842,325,41.393963329497524
842,307,142.59733558986645
841,838,112.20294220193841
841,521,93.83121567642941
841,499,122.45095495881152
841,474,109.4276170017216
840,838,121.790422764566
840,834,126.55370158841515
840,833,75.09904177040508
840,499,125.57019010266502
839,474,33.60540524444296
839,381,165.3152341911663
839,379,70.14057185835463
838,832,75.14609131647406
838,379,111.41018621633374
837,460,96.18967359157513
836,461,102.94416286666622
836,460,101.85333317393416
835,834,120.16049305398388
835,498,21.533828325243
835,497,16.348380190914476
834,462,120.87718271031206
834,143,81.00647379762694
833,832,122.54946104792191
833,143,129.09269491731717
832,512,115.84272983185544
832,479,108.99445421750559
831,827,73.18047701743528
831,823,112.23194673365896
830,829,254.53899346738186
829,826,39.46808856997255
828,826,367.1904829282287
827,826,322.152294937576
827,823,174.82094873153906
826,824,130.45500785826016
825,824,79.94341320726681
824,822,302.4810634151039
823,821,124.87698721203361
822,821,121.77602247120524
820,819,80.8579726061857
820,455,19.91516682987954
818,659,82.41880325902258
818,132,21.530445052262934
818,106,30.814623549519883
817,772,14.161698571787122
817,493,21.0972900297157
816,777,21.19954431181881
816,669,24.2150360859278
815,777,266.8059333826503
815,161,186.5572979185994
814,675,415.1559296837363
814,671,1.6295912258924932
813,664,150.90540909696801
812,717,13.827294909728469
812,564,84.00861023388444
810,809,30.853530835661996
810,382,100.3043875409931
810,330,47.30899273182394
809,806,34.56007526153518
809,328,106.19200885677688
808,801,135.28084558869932
807,805,17.905360117262067
806,805,17.2472607457919
806,384,108.64229060874675
804,802,20.709602105505322
804,341,106.20144494462133
804,193,40.98095306560377
803,471,48.721351964493216
803,375,62.528854951014665
803,374,123.97779258785691
802,471,63.2755847794191
802,375,58.98049876527641
801,514,78.81083981684696
801,473,119.92551885655789
797,691,36.87431739350948
796,739,120.225439574504
796,737,46.18583414498939
795,718,16.39341137785695
795,392,34.218236988088414
794,336,23.880518476467387
793,713,66.79501092002916
792,298,45.67460282039356
792,297,99.57580350186943
791,664,200.65757373034714
790,788,106.724979017715
790,720,115.30795977371059
789,788,74.19216718695787
789,787,138.52304552971228
789,624,108.99345401620481
788,786,59.20102148809869
787,785,92.79462991781841
787,621,2.8289011363151393
786,785,15.976910305039068
786,167,14.145294484993308
785,177,123.08349079967276
785,167,13.271768750311953
784,726,159.73832649655736
784,361,90.9318747098228
783,782,192.00685604384404
783,779,37.76009591498008
782,781,55.89237345300434
781,780,56.29374156079638
780,778,120.76752325077227
779,778,84.27787509916978
779,629,29.388109085135927
778,725,138.467630472139
777,683,29.906256696399293
776,775,33.020220068231154
776,772,54.00321855075434
775,774,85.28515512459171
774,114,68.40125121848604
774,112,60.15942321615155
773,584,139.8622177991433
773,580,33.01445486472427
772,493,28.089263619428955
772,114,43.88997143181117
772,94,141.56779068403594
771,741,44.873226054803396
771,715,90.36149861254648
770,758,47.36435827574536
770,486,21.5786900056421
770,483,25.91456495836527
768,745,141.25220849675875
768,416,63.800811385178264
767,762,111.54797899313066
766,765,73.91927587770745
766,762,103.27646387622265
765,763,21.221254320134104
764,763,61.9648349302213
764,761,139.58765220241332
763,761,85.66065633280743
762,760,94.95828016880192
761,760,8.939310721861247
760,759,5.084392237879491
759,754,36.87665336382628
758,485,278.9507936301245
757,754,133.0002018382617
757,488,364.56393763443475
757,413,25.062076687571604
756,753,21.159559803289422
756,489,13.465793456211141
755,753,279.13845405247787
755,752,77.14944678913173
754,751,189.4740387837045
753,751,143.08544632030797
752,751,136.0753959704594
750,749,263.06957324992345
750,747,351.67967175461473
749,748,166.35276849185485
748,747,89.39744785131222
747,746,204.92430079714583
746,744,49.61996434482029
745,743,84.69267260358879
745,417,25.608909162701508
744,743,146.5405078392375
742,418,95.91100787646536
741,733,17.60041942032078
740,700,112.59962496548803
740,698,134.80369676953234
740,317,41.44186865954501
739,738,73.00488927821323
739,689,252.81422611933476
738,735,99.04692080937659
738,620,42.24396369786059
737,620,178.88337226844519
737,179,80.86063603523674
736,355,109.324623650649
736,342,66.60978597531381
735,734,228.58170263643157
734,690,36.49678906479062
734,359,13.340813066554842
733,354,168.40593187599615
732,731,41.848473030154814
732,351,65.62593085519124
731,727,76.52004376864322
731,361,43.850098646465625
730,729,32.52171731840123
730,347,224.91548001130116
729,728,103.40966112723932
729,689,98.86777431097585
728,350,82.36858031696677
727,344,67.63408947593486
726,544,136.39539887025117
725,607,10.039968174374227
724,723,19.583438592226315
724,684,246.30068258956
723,608,34.034530714766994
722,667,539.0048690996372
722,608,252.89804023592657
721,720,21.988472174044112
719,718,83.28440156898642
719,244,72.02950244105007
718,244,36.34734264087515
717,280,10.695767595244204
716,279,129.54461237272986
715,342,17.611142809440697
715,309,90.21357473595803
715,307,20.266233619973242
714,312,63.23790063839076
714,307,152.13840801853803
713,693,42.69789171882136
713,688,94.16155057820723
712,711,73.83681211612887
711,707,70.63577887615672
711,387,107.25231788964867
710,707,107.03271811612338
710,706,88.21393781030403
710,387,72.82505545057893
710,368,122.81811075893461
709,708,110.50209075071103
709,706,87.78703829340357
709,339,112.00757973922937
709,338,76.31016167717048
708,704,87.78171501889567
708,296,77.23959668496367
707,704,90.75035686167652
707,212,142.19265219363018
706,704,109.33313106038025
706,369,170.2803035467495
705,704,102.27170726105895
705,219,91.41300759877278
705,210,92.0463336304677
703,702,25.851925727391343
702,226,84.51163224199631
701,699,59.179619806459066
701,248,134.58181363743066
701,246,63.088046058871434
701,245,58.7392369862107
700,699,135.38187026838486
700,249,40.05820850168306
700,248,43.86277890898708
699,698,103.45967788321919
698,660,60.27608907289215
698,396,107.19612014945137
697,696,190.36850253219788
697,396,123.693800414311
696,695,79.21048292111452
696,694,77.61531502715313
695,395,62.34137072566936
694,282,73.5837503144993
693,323,92.33873224376075
693,319,104.00348148805978
692,691,59.501920042736636
692,184,40.384508434747055
691,186,52.347370541059604
690,689,38.56186797093611
690,349,257.6116904951722
688,687,76.06265817607296
688,323,48.091479379502914
687,392,75.28010068973876
687,252,95.73321826029778
686,685,25.52794774361133
686,287,48.52418903588717
685,288,113.0182470296354
684,682,741.5089654045346
683,681,110.66066502253922
682,681,178.02227937489286
681,680,84.82156244376233
680,679,193.11045375513996
679,675,23.631152570092727
679,458,160.42911374673838
679,137,73.55662731102962
678,677,107.5714323133182
678,674,204.248123719336
678,136,19.799399862060998
677,676,71.99743073075302
677,675,157.1200797397203
676,675,162.1617893439344
674,505,3.6499092435946947
673,672,577.8774385644663
673,631,27.178622641768857
673,630,23.824526960741988
672,670,37.14494265440717
671,670,198.30609623488047
669,667,242.0078803283178
668,667,546.8710399430959
666,438,119.31763080115608
666,436,39.55014258064669
666,427,146.29369737484433
666,239,200.28758266760258
665,657,89.1386763898383
665,643,86.76179507121991
664,663,15.301838550373953
663,662,78.27256195819473
661,660,99.28892516739971
661,396,62.427623314816216
659,582,96.85062523585424
659,129,105.3887275568518
658,577,96.08829149133534
658,267,126.7637273395629
658,263,51.2001927510027
658,84,116.14038706001769
657,656,80.1611609073243
656,597,169.0152513101314
656,595,132.71223905806127
655,652,42.884554999965566
655,498,37.609959323042666
655,464,9.725955812103152
654,652,55.46093648669255
653,652,60.89645132781387
652,497,60.42838149110367
652,464,45.810776817287
651,650,45.18653503982418
651,647,34.13541238158445
650,647,29.580892086518446
649,647,75.1298827369099
649,646,20.35142526120855
648,647,10.884183218111483
646,645,95.1166372202
645,597,93.35094363218906
645,277,127.5285677819831
644,597,153.7870592874294
643,642,47.78462041440417
642,573,146.18685569789497
641,640,24.56924341575518
640,402,29.458223081514824
639,153,22.576870575334855
638,623,182.6568707840336
638,160,90.71974385819372
638,144,74.13857124696337
637,623,18.783312511755216
637,619,212.65457344358884
637,618,62.8203142504262
636,635,56.0734677899629
636,634,12.22910180911227
636,633,77.72239834479953
635,634,56.26134789902608
634,633,76.78581669943573
633,632,144.76258316100132
632,631,59.041639590565126
631,630,9.991573304485497
630,628,105.51735302309999
629,628,302.2548770718011
629,609,112.70229919167213
628,612,172.12212436030504
627,626,117.19768099078695
627,614,108.80949239594061
627,165,55.317439479490425
626,625,10.932200564759457
626,165,122.51940671440246
625,624,107.21122204255344
624,622,134.05440062974571
623,158,103.56329736370776
622,617,29.67452315831085
621,617,63.28861269185343
621,199,239.52959588568078
620,198,31.010530405696613
619,199,52.778354069575904
618,615,33.78060047331275
617,616,82.54007704768229
617,615,42.767577675495474
616,615,86.7117807944593
616,199,133.33936908128555
614,613,78.14904000535914
614,611,38.1068986153482
613,611,79.135431633034
612,610,75.05592688498287
611,610,47.88842062669512
611,163,180.152015894379
610,609,121.34569044192094
609,607,122.46616946805358
606,604,99.37470290513069
606,490,132.1871259121204
605,604,85.5152666234022
605,408,179.82364853787894
604,491,60.00617584227505
603,569,38.38362895436722
603,557,18.325218865858297
603,409,18.320526953113202
602,409,141.15491912805078
602,124,166.03439272016962
602,121,60.330054843238905
601,508,48.057414073126466
601,126,12.174278349293623
601,124,81.48050746690382
600,587,19.789949854518664
600,586,99.39510563420502
599,549,72.74287543055303
599,538,120.69750021088633
599,264,189.20463182838623
598,548,183.25527695584933
598,547,198.50731765805418
597,596,141.62850625158688
596,595,126.9550727359777
596,277,106.93693598152889
595,570,197.37949726805056
594,575,58.36241217123095
594,572,174.95785633973506
593,271,86.71466660849386
593,268,83.95420310964472
592,579,296.1257521186091
592,549,147.15695835825028
591,590,38.948532793677074
590,579,102.52600977205638
