10,2,379,45,193
10,8,3,11,45,193
10,2,12,189,45,193
10,8,1,69,117,193
10,16,31,80,117,193
10,8,1,164,45,193
10,120,35,166,45,193
10,16,30,132,45,193
10,334,335,343,45,193
10,16,354,85,45,193
10,16,30,146,45,193
10,356,28,11,45,193
10,334,12,189,45,193
10,8,317,1,9,38,53,45,193
10,8,317,1,15,28,11,45,193
10,8,317,1,15,5,19,45,193
10,8,317,1,21,20,470,45,193
10,8,317,1,9,3,11,45,193
10,8,317,1,487,37,360,45,193
10,8,317,1,21,52,85,45,193
10,8,317,1,21,20,19,45,193
10,8,317,1,9,32,11,45,193
10,8,317,1,471,399,85,45,193
10,8,317,1,21,118,11,45,193
10,8,317,1,9,282,132,45,193
10,8,317,1,469,241,11,45,193
10,8,317,1,21,219,109,45,193
10,8,317,1,127,5,11,45,193
10,8,317,1,7,20,19,45,193
10,8,317,1,157,5,11,45,193
10,8,317,1,127,5,19,45,193
10,8,317,1,188,5,11,45,193
10,8,317,1,157,5,19,45,193
10,2,62,7,20,72,192,45,193
10,8,317,1,227,161,355,45,193
10,8,317,1,188,5,19,45,193
10,2,62,7,20,78,92,45,193
10,8,317,1,287,3,11,45,193
10,2,62,7,20,30,146,45,193
10,2,62,7,20,284,19,45,193
10,8,317,1,293,167,92,45,193
10,8,317,1,287,324,11,45,193
10,2,12,241,11,255,69,117,193
10,8,317,1,382,32,11,45,193
10,16,47,3,1,69,19,45,193
10,2,12,241,11,5,19,45,193
10,8,317,1,392,3,11,45,193
10,8,317,1,0,3,11,45,193
10,2,12,241,11,311,168,45,193
10,8,317,1,116,198,53,45,193
10,8,317,1,0,5,11,45,193
10,2,12,241,11,361,109,45,193
10,16,15,5,157,1,69,117,193
10,8,317,1,0,17,179,45,193
10,8,317,1,0,5,19,45,193
10,16,15,5,86,46,80,117,193
10,16,15,5,157,1,164,45,193
10,8,317,1,0,24,19,45,193
10,8,317,1,0,17,319,45,193
10,16,15,5,48,96,109,45,193
10,8,317,1,0,24,212,45,193
10,89,21,1,78,20,470,45,193
10,16,15,5,51,294,19,45,193
10,8,317,1,0,24,251,45,193
10,16,15,5,127,1,164,45,193
10,16,15,5,188,1,164,45,193
10,16,15,5,51,172,132,45,193
10,16,15,5,0,17,179,45,193
10,16,15,5,286,30,132,45,193
10,16,15,5,188,1,69,117,193
10,16,15,5,0,24,212,45,193
10,16,15,5,0,17,319,45,193
10,16,15,5,433,46,80,117,193
10,16,15,5,286,30,146,45,193
10,16,15,5,0,99,80,117,193
10,16,15,5,0,24,19,45,193
10,16,183,28,11,5,19,45,193
10,91,155,482,9,38,53,45,193
10,16,15,5,0,24,251,45,193
10,16,183,28,11,311,168,45,193
10,91,155,482,9,1,69,117,193
10,2,12,73,134,1,164,45,193
10,16,183,28,11,361,109,45,193
10,91,155,482,9,3,11,45,193
10,91,155,482,9,1,164,45,193
10,2,12,73,279,40,11,45,193
10,2,12,73,134,1,69,117,193
10,91,155,482,9,32,11,45,193
10,2,0,4,301,308,19,45,193
10,2,62,7,20,19,69,117,193
10,91,155,482,9,282,132,45,193
10,8,1,7,48,96,109,45,193
10,8,1,7,33,35,166,45,193
10,2,12,241,11,19,69,117,193
10,8,1,7,107,12,189,45,193
10,8,1,7,48,5,11,45,193
10,8,484,200,7,37,360,45,193
10,8,1,7,62,2,379,45,193
10,8,1,7,48,5,19,45,193
10,8,484,200,7,114,69,117,193
10,8,1,7,200,37,360,45,193
10,8,484,200,7,1,164,45,193
10,8,484,200,7,238,109,45,193
10,8,1,7,272,24,19,45,193
10,2,12,73,24,19,11,45,193
10,8,83,5,19,25,396,45,193
10,8,1,7,272,24,212,45,193
10,2,12,73,24,19,69,117,193
10,8,83,5,19,24,212,45,193
10,8,1,7,272,24,251,45,193
10,8,1,7,0,99,80,117,193
10,8,83,5,19,24,251,45,193
10,91,155,41,23,40,11,45,193
10,8,1,7,0,3,11,45,193
10,2,0,7,48,96,109,45,193
10,91,155,41,23,13,168,45,193
10,8,1,7,0,5,19,45,193
10,2,0,7,22,1,164,45,193
10,2,0,7,48,5,11,45,193
10,91,155,41,23,232,69,117,193
10,8,1,7,0,17,179,45,193
10,8,1,7,0,5,11,45,193
10,2,0,7,107,12,189,45,193
10,2,0,7,22,1,69,117,193
10,2,0,7,48,5,19,45,193
10,8,1,7,0,17,319,45,193
10,2,0,7,200,37,360,45,193
10,8,1,7,0,24,251,45,193
10,2,0,7,33,46,80,117,193
10,2,0,7,272,24,19,45,193
10,91,155,41,28,46,80,117,193
10,8,228,77,9,32,11,45,193
10,2,0,7,272,24,212,45,193
10,91,155,41,28,145,187,117,193
10,8,228,77,9,38,53,45,193
10,2,0,7,272,24,251,45,193
10,91,155,41,28,244,85,45,193
10,8,228,77,9,282,132,45,193
10,8,228,77,9,1,164,45,193
10,91,155,41,28,440,11,45,193
10,16,31,57,1,97,80,117,193
10,89,21,20,72,31,80,117,193
10,2,0,94,74,20,19,45,193
10,16,31,57,1,161,355,45,193
10,2,62,149,120,35,166,45,193
10,2,0,438,21,20,470,45,193
10,2,0,94,263,46,80,117,193
10,2,0,94,74,31,80,117,193
10,2,0,94,74,20,470,45,193
10,16,31,57,1,169,109,45,193
10,2,0,316,403,232,69,117,193
10,2,0,438,21,1,69,117,193
10,2,0,438,21,20,19,45,193
10,16,31,57,1,472,402,45,193
10,2,0,380,205,411,132,45,193
10,2,0,316,9,1,164,45,193
10,2,0,438,21,52,85,45,193
10,2,0,438,21,1,164,45,193
10,16,31,57,1,475,11,45,193
10,2,0,50,44,1,69,117,193
10,2,0,316,9,3,11,45,193
10,2,0,316,9,1,69,117,193
10,2,0,438,21,118,11,45,193
10,2,0,56,44,1,69,117,193
10,2,0,50,44,1,164,45,193
10,2,0,316,9,32,11,45,193
10,2,0,438,21,219,109,45,193
10,2,0,143,124,30,132,45,193
10,2,0,56,44,1,164,45,193
10,2,0,316,9,38,53,45,193
10,2,0,175,420,97,80,117,193
10,2,0,143,124,30,146,45,193
10,2,0,316,9,282,132,45,193
10,2,0,148,8,1,69,117,193
10,2,0,175,23,13,168,45,193
10,2,62,353,240,37,360,45,193
10,2,0,412,197,32,11,45,193
10,2,0,148,8,3,11,45,193
10,2,0,148,8,1,164,45,193
10,2,0,175,23,40,11,45,193
10,2,0,412,197,38,53,45,193
10,16,47,303,75,31,80,117,193
10,2,0,175,23,232,69,117,193
10,91,155,41,28,11,19,45,193
10,16,47,71,137,467,360,45,193
10,16,47,303,75,3,11,45,193
10,16,47,154,12,2,379,45,193
10,16,47,147,4,42,151,45,193
10,16,47,71,116,1,69,117,193
10,16,47,154,12,5,11,45,193
10,16,47,55,79,37,360,45,193
10,16,47,147,4,3,11,45,193
10,16,47,71,233,423,132,45,193
10,16,47,71,116,198,53,45,193
10,16,47,71,116,1,164,45,193
10,16,47,154,12,139,11,45,193
10,16,47,154,12,5,19,45,193
10,16,47,125,142,30,132,45,193
10,16,47,147,4,257,11,45,193
10,16,47,71,302,456,85,45,193
10,16,47,71,233,2,379,45,193
10,16,47,154,12,208,166,45,193
10,16,47,125,142,30,146,45,193
10,89,21,20,30,54,19,45,193
10,16,47,154,12,241,11,45,193
10,2,0,160,51,5,11,45,193
10,2,62,353,442,5,19,45,193
10,8,3,372,253,13,168,45,193
10,2,0,160,51,172,132,45,193
10,2,0,160,51,5,19,45,193
10,8,3,452,448,198,53,45,193
10,356,28,15,5,161,355,45,193
10,8,3,47,16,30,132,45,193
10,8,3,416,157,1,69,117,193
10,356,28,15,5,268,179,45,193
10,8,3,47,312,78,92,45,193
10,8,3,47,16,31,80,117,193
10,8,3,47,16,30,146,45,193
10,8,3,290,60,5,11,45,193
10,8,3,416,157,5,11,45,193
10,8,3,416,157,1,164,45,193
10,8,3,47,123,13,168,45,193
10,8,3,47,16,354,85,45,193
10,8,3,250,406,17,179,45,193
10,8,3,290,60,5,19,45,193
10,8,3,416,157,5,19,45,193
10,8,3,47,154,12,189,45,193
10,8,3,327,22,1,69,117,193
10,8,3,250,406,17,319,45,193
10,2,233,234,20,72,192,45,193
10,8,3,346,248,28,11,45,193
10,8,3,327,22,1,164,45,193
10,2,233,234,20,78,92,45,193
10,8,3,47,410,30,146,45,193
10,2,233,234,20,30,146,45,193
10,2,233,234,20,284,19,45,193
10,120,35,237,488,30,146,45,193
10,91,306,13,3,1,69,117,193
10,356,28,145,32,376,402,45,193
10,8,213,103,278,13,168,45,193
10,91,306,13,3,25,19,45,193
10,91,306,13,3,1,164,45,193
10,8,213,103,340,35,166,45,193
10,91,306,13,3,25,396,45,193
10,8,1,0,5,161,355,45,193
10,91,306,13,3,11,19,45,193
10,356,28,145,32,11,19,45,193
10,8,1,0,5,268,179,45,193
10,2,12,245,24,19,69,117,193
10,8,1,100,301,308,19,45,193
10,8,1,100,124,30,146,45,193
10,89,21,20,19,5,11,45,193
10,16,47,3,13,5,11,45,193
10,2,0,34,17,167,92,45,193
10,89,21,20,19,25,396,45,193
10,16,47,3,13,31,80,117,193
10,16,47,3,13,5,19,45,193
10,2,0,34,17,313,19,45,193
10,89,21,20,19,24,212,45,193
10,8,191,1,5,13,168,45,193
10,8,191,1,5,19,69,117,193
10,89,21,20,19,24,251,45,193
10,8,191,1,5,161,355,45,193
10,8,148,0,3,25,396,45,193
10,2,0,260,315,12,189,45,193
10,8,191,1,5,268,179,45,193
10,8,148,0,3,25,19,45,193
10,2,0,260,492,12,189,45,193
10,8,317,1,5,268,179,45,193
10,334,12,2,14,3,11,45,193
10,2,0,260,100,1,69,117,193
10,16,15,158,136,28,11,45,193
10,334,12,2,14,96,109,45,193
10,2,0,260,100,1,164,45,193
10,16,15,113,4,3,11,45,193
10,16,47,3,1,97,80,117,193
10,16,183,28,15,5,11,45,193
10,16,15,113,4,42,151,45,193
10,16,47,3,1,5,11,45,193
10,16,183,28,39,12,189,45,193
10,16,183,28,15,1,69,117,193
10,16,183,28,15,5,19,45,193
10,16,47,3,1,35,166,45,193
10,16,47,3,1,5,19,45,193
10,16,183,28,498,3,11,45,193
10,16,183,28,15,390,19,45,193
10,16,183,28,15,1,164,45,193
10,16,47,3,1,78,92,45,193
10,16,183,28,481,52,85,45,193
10,120,35,156,30,54,19,45,193
10,16,47,3,1,161,355,45,193
10,16,183,28,59,3,11,45,193
10,16,15,61,48,96,109,45,193
10,16,47,3,1,169,109,45,193
10,16,183,28,67,13,168,45,193
10,120,35,156,30,20,19,45,193
10,16,47,3,1,472,402,45,193
10,16,183,28,215,172,132,45,193
10,16,15,61,48,5,19,45,193
10,16,47,3,1,475,11,45,193
10,16,183,28,98,3,11,45,193
10,334,12,2,0,17,179,45,193
10,8,3,6,37,259,11,45,193
10,16,183,28,101,17,179,45,193
10,334,12,2,0,24,212,45,193
10,334,12,2,0,17,319,45,193
10,16,183,28,404,72,192,45,193
10,16,183,28,101,17,319,45,193
10,334,12,2,0,99,80,117,193
10,334,12,2,0,24,19,45,193
10,16,183,28,407,283,85,45,193
10,16,183,28,440,11,19,45,193
10,334,12,2,0,24,251,45,193
10,16,183,28,90,12,189,45,193
10,2,0,6,17,167,92,45,193
10,2,62,7,22,1,69,117,193
10,2,12,39,28,46,80,117,193
10,2,0,6,17,313,19,45,193
10,2,62,7,33,46,80,117,193
10,2,62,7,22,1,164,45,193
10,2,12,39,28,145,187,117,193
10,2,62,7,48,5,11,45,193
10,2,62,7,33,35,166,45,193
10,2,12,39,28,244,85,45,193
10,2,62,7,107,12,189,45,193
10,2,62,7,48,96,109,45,193
10,2,62,7,48,5,19,45,193
10,2,12,39,28,440,11,45,193
10,2,62,7,200,37,360,45,193
10,2,12,39,28,11,19,45,193
10,2,0,6,222,283,85,45,193
10,2,62,7,272,24,19,45,193
10,2,0,6,229,30,146,45,193
10,2,0,6,18,5,11,45,193
10,2,62,7,272,24,212,45,193
10,2,62,7,0,99,80,117,193
10,2,0,6,173,114,69,117,193
10,2,0,6,18,5,19,45,193
10,2,62,7,272,24,251,45,193
10,2,62,7,0,3,11,45,193
10,2,0,6,205,411,132,45,193
10,2,62,7,0,1,69,117,193
10,2,62,7,0,5,11,45,193
10,8,243,408,21,52,85,45,193
10,8,243,408,21,20,19,45,193
10,2,62,7,0,17,179,45,193
10,2,62,7,0,5,19,45,193
10,8,243,408,21,118,11,45,193
10,2,62,7,0,24,19,45,193
10,2,62,7,0,17,319,45,193
10,8,243,408,21,219,109,45,193
10,2,62,7,0,24,212,45,193
10,8,3,6,17,167,92,45,193
10,2,0,1,287,324,11,45,193
10,2,62,7,0,24,251,45,193
10,8,3,6,17,313,19,45,193
10,2,0,1,8,3,11,45,193
10,2,0,1,287,3,11,45,193
10,16,30,142,388,25,396,45,193
10,2,0,1,392,3,11,45,193
10,8,26,389,145,28,11,45,193
10,16,30,36,23,232,69,117,193
10,16,30,142,388,25,19,45,193
10,8,26,389,145,32,11,45,193
10,16,30,488,237,335,343,45,193
10,16,30,36,23,13,168,45,193
10,16,30,229,6,3,11,45,193
10,16,30,124,100,426,132,45,193
10,16,30,488,237,35,166,45,193
10,16,30,36,23,40,11,45,193
10,16,30,229,6,37,360,45,193
10,16,30,410,47,3,11,45,193
10,16,30,124,100,1,69,117,193
10,16,30,229,6,42,151,45,193
10,16,30,229,6,17,319,45,193
10,16,30,124,100,1,164,45,193
10,16,104,332,11,361,109,45,193
10,91,22,217,133,3,11,45,193
10,91,22,138,70,37,360,45,193
10,16,104,332,11,311,168,45,193
10,89,21,20,78,1,69,117,193
10,91,22,138,194,30,132,45,193
10,91,22,428,51,294,19,45,193
10,89,21,20,78,1,164,45,193
10,91,22,138,194,30,146,45,193
10,16,15,1,78,20,470,45,193
10,16,30,156,375,20,470,45,193
10,8,1,5,11,255,69,117,193
10,8,1,5,11,19,69,117,193
10,8,1,0,3,25,396,45,193
10,8,1,5,11,311,168,45,193
10,91,22,327,3,25,396,45,193
10,8,3,0,1,69,19,45,193
10,8,1,5,11,361,109,45,193
10,91,22,327,3,25,19,45,193
10,120,35,110,46,49,11,45,193
10,16,30,156,35,1,164,45,193
10,334,12,5,1,69,19,45,193
10,120,35,110,46,52,85,45,193
10,8,26,70,171,40,11,45,193
10,8,1,15,16,31,80,117,193
10,8,1,15,16,30,146,45,193
10,8,26,70,249,20,470,45,193
10,8,1,15,16,354,85,45,193
10,8,26,70,95,20,19,45,193
10,8,26,70,415,35,166,45,193
10,8,26,70,249,20,19,45,193
10,8,191,1,78,20,470,45,193
10,8,1,0,4,257,11,45,193
10,91,22,1,3,13,168,45,193
10,8,1,0,23,13,168,45,193
10,8,1,0,34,38,53,45,193
10,8,1,0,4,3,11,45,193
10,91,22,1,3,25,19,45,193
10,8,1,0,23,40,11,45,193
10,8,1,0,6,3,11,45,193
10,8,1,0,34,17,179,45,193
10,8,1,0,4,42,151,45,193
10,91,22,1,3,25,396,45,193
10,8,1,0,260,271,80,117,193
10,8,1,0,6,17,179,45,193
10,8,1,0,34,17,319,45,193
10,8,1,0,260,330,11,45,193
10,8,1,0,6,37,360,45,193
10,8,1,0,6,17,319,45,193
10,8,1,7,20,72,192,45,193
10,8,1,0,6,42,151,45,193
10,356,28,498,3,25,19,45,193
10,8,1,7,20,78,92,45,193
10,8,1,0,7,37,360,45,193
10,8,1,0,7,20,19,45,193
10,8,1,7,20,284,19,45,193
10,8,1,0,7,238,109,45,193
10,2,62,7,1,5,11,45,193
10,91,22,1,3,11,19,45,193
10,91,306,13,5,11,19,45,193
10,16,15,5,11,255,69,117,193
10,2,62,7,1,35,166,45,193
10,2,62,7,1,5,19,45,193
10,16,15,5,11,19,69,117,193
10,16,15,5,11,311,168,45,193
10,2,62,7,1,78,92,45,193
10,8,1,7,20,30,146,45,193
10,8,1,78,20,72,192,45,193
10,16,15,5,11,361,109,45,193
10,2,62,7,1,97,80,117,193
10,120,338,25,3,13,168,45,193
10,8,1,78,20,284,19,45,193
10,120,338,25,3,1,164,45,193
10,2,62,7,1,161,355,45,193
10,8,1,78,20,30,146,45,193
10,8,1,15,28,244,85,45,193
10,2,0,1,3,25,19,45,193
10,2,62,7,1,169,109,45,193
10,8,352,239,0,2,379,45,193
10,8,1,15,28,440,11,45,193
10,2,0,1,3,25,396,45,193
10,2,62,7,1,472,402,45,193
10,8,352,239,0,3,11,45,193
10,8,352,239,0,1,164,45,193
10,16,31,80,97,1,69,117,193
10,2,62,7,1,475,11,45,193
10,8,352,239,0,5,11,45,193
10,16,15,1,3,13,168,45,193
10,16,31,80,46,49,11,45,193
10,16,31,80,97,1,164,45,193
10,8,352,239,0,17,179,45,193
10,8,352,239,0,5,19,45,193
10,16,15,1,3,25,19,45,193
10,16,31,80,46,28,11,45,193
10,8,352,239,0,24,19,45,193
10,8,352,239,0,17,319,45,193
10,16,15,1,3,25,396,45,193
10,16,31,80,46,52,85,45,193
10,8,352,239,0,99,80,117,193
10,8,352,239,0,24,212,45,193
10,16,31,13,3,25,19,45,193
10,8,267,140,33,35,166,45,193
10,16,31,13,3,1,164,45,193
10,8,352,239,0,24,251,45,193
10,16,31,13,3,25,396,45,193
10,8,1,15,5,161,355,45,193
10,8,267,140,21,52,85,45,193
10,16,15,1,3,11,19,45,193
10,8,267,140,21,1,164,45,193
10,8,1,15,5,268,179,45,193
10,8,267,140,21,118,11,45,193
10,8,83,5,127,1,69,117,193
10,8,100,260,330,11,19,45,193
10,8,83,5,15,28,11,45,193
10,8,267,140,21,219,109,45,193
10,8,83,5,157,1,69,117,193
10,8,83,5,127,1,164,45,193
10,120,35,77,9,1,69,117,193
10,8,83,5,15,1,164,45,193
10,8,83,5,188,1,69,117,193
10,8,83,5,157,1,164,45,193
10,120,35,340,103,17,319,45,193
10,120,35,77,9,3,11,45,193
10,120,35,77,9,1,164,45,193
10,8,83,5,86,46,80,117,193
10,8,83,5,188,1,164,45,193
10,120,35,342,171,40,11,45,193
10,120,35,340,103,17,179,45,193
10,120,35,77,9,32,11,45,193
10,8,83,5,286,30,132,45,193
10,91,22,1,69,255,11,45,193
10,8,3,75,31,13,168,45,193
10,120,35,77,9,38,53,45,193
10,8,83,5,51,172,132,45,193
10,8,83,5,286,30,146,45,193
10,8,3,75,31,72,192,45,193
10,120,35,77,9,282,132,45,193
10,8,83,5,433,46,80,117,193
10,8,83,5,51,294,19,45,193
10,8,1,35,288,96,109,45,193
10,16,15,28,46,52,85,45,193
10,8,83,5,48,96,109,45,193
10,8,83,5,0,17,179,45,193
10,8,1,35,331,244,85,45,193
10,91,22,1,69,19,11,45,193
10,120,35,1,3,25,19,45,193
10,8,83,5,0,24,212,45,193
10,8,83,5,0,17,319,45,193
10,8,1,35,33,46,80,117,193
10,120,35,1,3,25,396,45,193
10,8,83,5,0,99,80,117,193
10,8,83,5,0,24,19,45,193
10,8,1,35,110,46,80,117,193
10,16,47,3,0,2,379,45,193
10,16,31,13,67,28,11,45,193
10,8,83,5,0,24,251,45,193
10,8,1,35,156,30,132,45,193
10,16,47,3,6,37,360,45,193
10,16,47,3,0,1,69,117,193
10,16,31,13,224,114,69,117,193
10,8,1,35,156,30,146,45,193
10,16,47,3,75,31,80,117,193
10,16,47,3,6,17,319,45,193
10,16,47,3,0,99,80,117,193
10,16,47,3,0,1,164,45,193
10,16,47,3,281,38,53,45,193
10,16,47,3,6,42,151,45,193
10,16,47,3,6,17,179,45,193
10,16,47,3,0,5,11,45,193
10,16,47,3,9,38,53,45,193
10,8,3,59,28,244,85,45,193
10,16,31,13,23,40,11,45,193
10,16,47,3,0,17,179,45,193
10,16,47,3,0,5,19,45,193
10,16,47,3,14,2,379,45,193
10,16,47,3,9,1,69,117,193
10,8,3,59,28,440,11,45,193
10,16,47,3,0,24,19,45,193
10,16,47,3,0,17,319,45,193
10,16,47,3,498,28,11,45,193
10,16,47,3,14,96,109,45,193
10,16,47,3,9,32,11,45,193
10,16,47,3,9,1,164,45,193
10,16,47,3,0,24,212,45,193
10,16,47,3,287,324,11,45,193
10,16,47,3,9,282,132,45,193
10,356,28,244,331,35,166,45,193
10,16,47,3,0,24,251,45,193
10,16,47,3,59,28,11,45,193
10,16,47,3,287,1,69,117,193
10,89,21,52,481,28,11,45,193
10,16,15,5,161,1,164,45,193
10,16,47,3,98,28,11,45,193
10,16,47,3,287,1,164,45,193
10,356,28,15,16,354,85,45,193
10,89,21,52,46,28,11,45,193
10,16,47,3,4,42,151,45,193
10,16,30,20,19,25,396,45,193
10,334,12,241,469,1,69,117,193
10,89,21,52,46,49,11,45,193
10,16,47,3,8,1,69,117,193
10,16,47,3,4,257,11,45,193
10,16,30,20,19,24,212,45,193
10,334,12,241,469,1,164,45,193
10,16,47,3,392,1,69,117,193
10,16,47,3,8,1,164,45,193
10,16,30,20,19,24,251,45,193
10,2,12,5,0,1,164,45,193
10,16,47,3,392,1,164,45,193
10,2,12,90,111,1,69,117,193
10,2,12,90,28,46,80,117,193
10,2,12,5,15,390,19,45,193
10,2,12,5,0,99,80,117,193
10,2,12,5,0,1,69,117,193
10,2,12,90,111,1,164,45,193
10,2,12,90,28,145,187,117,193
10,2,12,5,81,42,151,45,193
10,2,12,5,15,1,69,117,193
10,2,12,5,0,3,11,45,193
10,2,12,90,28,244,85,45,193
10,2,12,5,127,1,69,117,193
10,2,12,5,15,28,11,45,193
10,2,12,5,15,1,164,45,193
10,2,12,5,0,17,179,45,193
10,2,12,90,28,440,11,45,193
10,2,12,5,157,1,69,117,193
10,2,12,5,127,1,164,45,193
10,2,12,5,0,24,19,45,193
10,2,12,5,0,17,319,45,193
10,2,12,5,86,46,80,117,193
10,2,12,5,157,1,164,45,193
10,2,12,5,0,24,212,45,193
10,2,0,24,19,20,470,45,193
10,2,12,5,48,96,109,45,193
10,2,12,90,28,11,19,45,193
10,2,12,5,0,24,251,45,193
10,2,0,24,19,25,396,45,193
10,2,12,5,51,294,19,45,193
10,8,391,397,16,31,80,117,193
10,8,391,397,16,30,146,45,193
10,334,12,139,11,255,69,117,193
10,2,12,5,188,1,69,117,193
10,2,12,5,51,172,132,45,193
10,16,31,13,5,12,189,45,193
10,334,12,139,11,5,19,45,193
10,2,12,5,286,30,132,45,193
10,2,12,5,188,1,164,45,193
10,16,31,13,5,161,355,45,193
10,334,12,139,11,311,168,45,193
10,2,12,5,433,46,80,117,193
10,2,12,5,286,30,146,45,193
10,16,31,13,5,268,179,45,193
10,334,12,139,11,361,109,45,193
10,8,3,1,5,161,355,45,193
10,16,31,13,5,1,164,45,193
10,16,30,20,7,238,109,45,193
10,334,12,139,11,19,69,117,193
10,8,3,1,5,268,179,45,193
10,16,31,13,5,19,69,117,193
10,16,30,20,497,37,360,45,193
10,16,30,20,7,1,69,117,193
10,356,28,101,17,313,19,45,193
10,356,28,15,1,78,92,45,193
10,16,30,20,74,31,80,117,193
10,16,30,20,7,37,360,45,193
10,16,30,20,7,1,164,45,193
10,356,28,15,1,97,80,117,193
10,16,30,20,115,12,189,45,193
10,16,30,20,7,114,69,117,193
10,334,12,139,359,69,19,45,193
10,2,12,5,161,1,164,45,193
10,2,29,26,8,3,11,45,193
10,356,28,15,1,161,355,45,193
10,16,30,20,310,365,69,117,193
10,2,29,26,21,1,69,117,193
10,16,30,20,78,1,69,117,193
10,8,87,418,244,28,11,45,193
10,2,29,26,70,37,360,45,193
10,2,29,26,8,1,69,117,193
10,356,28,15,1,169,109,45,193
10,16,30,20,21,1,69,117,193
10,2,29,26,21,52,85,45,193
10,2,29,26,21,1,164,45,193
10,16,30,20,78,1,164,45,193
10,2,29,26,320,13,168,45,193
10,2,29,26,8,1,164,45,193
10,356,28,15,1,472,402,45,193
10,16,30,20,21,52,85,45,193
10,16,30,20,21,1,164,45,193
10,2,29,26,21,118,11,45,193
10,2,29,26,389,145,187,117,193
10,8,1,3,13,31,80,117,193
10,356,28,15,1,475,11,45,193
10,16,30,20,21,118,11,45,193
10,2,29,26,21,20,470,45,193
10,2,29,26,21,219,109,45,193
10,91,22,1,5,161,355,45,193
10,8,1,3,13,5,19,45,193
10,2,14,371,5,13,168,45,193
10,16,30,20,21,219,109,45,193
10,16,104,490,431,1,69,117,193
10,8,83,220,1,35,166,45,193
10,91,22,1,5,268,179,45,193
10,8,83,220,1,5,19,45,193
10,2,14,371,5,161,355,45,193
10,8,191,1,3,25,19,45,193
10,16,104,150,23,13,168,45,193
10,16,104,490,431,1,164,45,193
10,8,83,220,1,78,92,45,193
10,91,22,7,1,35,166,45,193
10,2,14,371,5,268,179,45,193
10,8,191,1,3,25,396,45,193
10,16,104,150,23,40,11,45,193
10,16,494,31,57,462,402,45,193
10,8,83,220,1,97,80,117,193
10,91,22,7,1,78,92,45,193
10,16,104,131,186,17,179,45,193
10,91,22,7,1,5,19,45,193
10,16,104,150,23,232,69,117,193
10,16,494,31,74,20,19,45,193
10,16,494,31,57,1,69,117,193
10,8,83,220,1,161,355,45,193
10,91,22,7,1,97,80,117,193
10,16,104,131,441,1,69,117,193
10,16,104,131,186,17,319,45,193
10,8,26,21,1,78,92,45,193
10,16,494,31,75,3,11,45,193
10,16,494,31,74,20,470,45,193
10,16,494,31,57,1,164,45,193
10,8,83,220,1,169,109,45,193
10,91,22,7,1,161,355,45,193
10,16,104,131,441,1,164,45,193
10,8,26,21,1,97,80,117,193
10,16,494,31,128,30,132,45,193
10,16,104,131,33,35,166,45,193
10,16,494,31,72,20,470,45,193
10,8,83,220,1,472,402,45,193
10,91,22,7,1,169,109,45,193
10,8,191,1,161,5,19,45,193
10,8,26,21,1,161,355,45,193
10,16,494,31,128,30,146,45,193
10,8,133,3,13,31,80,117,193
10,16,494,31,72,20,19,45,193
10,8,83,220,1,475,11,45,193
10,91,22,7,1,472,402,45,193
10,8,133,3,13,5,19,45,193
10,8,26,21,1,169,109,45,193
10,16,104,23,13,3,11,45,193
10,356,28,11,5,1,69,117,193
10,91,22,7,1,475,11,45,193
10,89,21,20,7,238,109,45,193
10,8,26,21,1,472,402,45,193
10,16,104,23,13,5,11,45,193
10,356,28,11,5,12,189,45,193
10,356,28,11,5,1,164,45,193
10,89,21,20,497,37,360,45,193
10,89,21,20,7,1,69,117,193
10,8,26,21,1,475,11,45,193
10,16,104,23,13,31,80,117,193
10,16,104,23,13,5,19,45,193
10,356,28,11,5,13,168,45,193
10,89,21,20,115,12,189,45,193
10,89,21,20,7,37,360,45,193
10,89,21,20,7,1,164,45,193
10,356,28,11,259,37,360,45,193
10,356,28,11,5,161,355,45,193
10,89,21,20,74,31,80,117,193
10,89,21,20,7,114,69,117,193
10,89,21,1,7,20,470,45,193
10,356,28,11,32,145,187,117,193
10,356,28,11,5,268,179,45,193
10,89,21,20,310,365,69,117,193
10,8,1,0,17,313,19,45,193
10,89,21,1,8,3,11,45,193
10,89,21,1,7,37,360,45,193
10,89,21,1,7,20,19,45,193
10,89,21,1,0,99,80,117,193
10,91,306,13,5,268,179,45,193
10,334,12,5,11,361,109,45,193
10,334,12,185,72,31,80,117,193
10,356,28,11,139,12,189,45,193
10,356,28,11,32,376,402,45,193
10,89,21,1,9,3,11,45,193
10,89,21,1,7,114,69,117,193
10,8,1,9,3,25,396,45,193
10,334,12,185,72,20,19,45,193
10,89,21,1,0,3,11,45,193
10,2,12,139,11,311,168,45,193
10,356,28,11,241,12,189,45,193
10,356,28,11,139,359,69,117,193
10,2,14,96,288,35,166,45,193
10,8,100,260,315,12,189,45,193
10,8,100,260,0,1,69,117,193
10,89,21,1,15,5,11,45,193
10,89,21,1,9,32,11,45,193
10,8,148,0,5,13,168,45,193
10,89,21,1,7,238,109,45,193
10,89,21,1,0,5,11,45,193
10,2,12,139,11,361,109,45,193
10,89,21,20,284,19,11,45,193
10,16,15,390,19,25,396,45,193
10,356,28,11,3,1,69,117,193
10,2,14,96,48,5,11,45,193
10,356,28,11,5,19,69,117,193
10,2,0,1,5,13,168,45,193
10,8,1,3,11,255,69,117,193
